arrival_airport_icao,departure_airport_icao,departure_airport_name,scheduled_arrival_time,flight_number,data_retrieved_at,airport_id
EGLL,KSFO,San Francisco,2024-02-16 12:55:00,KL 4801,2024-02-15 13:58:50,18
EGLL,EGPD,Aberdeen,2024-02-16 12:35:00,KQ 4073,2024-02-15 13:58:50,18
EGLL,EDDL,Duesseldorf,2024-02-16 12:00:00,LH 5332,2024-02-15 13:58:50,18
EGLL,EDDF,Frankfurt-am-Main,2024-02-16 12:45:00,LH 906,2024-02-15 13:58:50,18
EGLL,KSFO,San Francisco,2024-02-16 12:00:00,LH 9379,2024-02-15 13:58:50,18
EGLL,EIDW,Dublin,2024-02-16 12:15:00,EI 8345,2024-02-15 13:58:50,18
EGLL,KSEA,Seattle,2024-02-16 12:05:00,EI 8748,2024-02-15 13:58:50,18
EGLL,KIAH,Houston,2024-02-16 12:35:00,EI 8896,2024-02-15 13:58:50,18
EGLL,KSAN,San Diego,2024-02-16 12:25:00,EI 8972,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 12:30:00,EI 8980,2024-02-15 13:58:50,18
EGLL,LPPT,Lisbon,2024-02-16 12:40:00,ET 1737,2024-02-15 13:58:50,18
EGLL,EDDL,Duesseldorf,2024-02-16 12:00:00,EW 9466,2024-02-15 13:58:50,18
EGLL,KSFO,San Francisco,2024-02-16 12:00:00,LX 3049,2024-02-15 13:58:50,18
EGLL,KDFW,Dallas-Fort Worth,2024-02-16 12:05:00,MH 9399,2024-02-15 13:58:50,18
EGLL,HECA,Cairo,2024-02-16 12:35:00,MS 777,2024-02-15 13:58:50,18
EGLL,LPPT,Lisbon,2024-02-16 12:40:00,MS 9438,2024-02-15 13:58:50,18
EGLL,ZSPD,Shanghai,2024-02-16 12:55:00,MU 533,2024-02-15 13:58:50,18
EGLL,KSFO,San Francisco,2024-02-16 12:55:00,NZ 4162,2024-02-15 13:58:50,18
EGLL,OMAA,Abu Dhabi Island and Internal Islands City,2024-02-16 12:00:00,NZ 4299,2024-02-15 13:58:50,18
EGLL,KSFO,San Francisco,2024-02-16 12:00:00,NZ 9854,2024-02-15 13:58:50,18
EGLL,KSFO,San Francisco,2024-02-16 12:00:00,OS 7858,2024-02-15 13:58:50,18
EGLL,EDDF,Frankfurt-am-Main,2024-02-16 12:45:00,OU 5482,2024-02-15 13:58:50,18
EGLL,EDDB,Berlin,2024-02-16 12:10:00,QF 3520,2024-02-15 13:58:50,18
EGLL,KDFW,Dallas-Fort Worth,2024-02-16 12:05:00,QR 2764,2024-02-15 13:58:50,18
EGLL,OTHH,Doha,2024-02-16 12:15:00,QR 3,2024-02-15 13:58:50,18
EGLL,LFSB,Bâle/Mulhouse,2024-02-16 12:10:00,QR 5940,2024-02-15 13:58:50,18
EGLL,LFBO,Toulouse-Blagnac,2024-02-16 12:20:00,QR 5961,2024-02-15 13:58:50,18
EGLL,EDDF,Frankfurt-am-Main,2024-02-16 12:20:00,QR 5995,2024-02-15 13:58:50,18
EGLL,EGPD,Aberdeen,2024-02-16 12:35:00,QR 6010,2024-02-15 13:58:50,18
EGLL,LFML,Marseille,2024-02-16 12:05:00,QR 6221,2024-02-15 13:58:50,18
EGLL,EBBR,Brussels,2024-02-16 12:10:00,QR 6228,2024-02-15 13:58:50,18
EGLL,KPHX,Phoenix,2024-02-16 12:10:00,QR 7676,2024-02-15 13:58:50,18
EGLL,EDDV,Hanover,2024-02-16 12:00:00,QR 9737,2024-02-15 13:58:50,18
EGLL,KDFW,Dallas-Fort Worth,2024-02-16 12:05:00,RJ 7102,2024-02-15 13:58:50,18
EGLL,LPPT,Lisbon,2024-02-16 12:40:00,S4 8616,2024-02-15 13:58:50,18
EGLL,ESSA,Stockholm,2024-02-16 12:55:00,SK 531,2024-02-15 13:58:50,18
EGLL,KSFO,San Francisco,2024-02-16 12:00:00,SN 9100,2024-02-15 13:58:50,18
EGLL,KMIA,Miami,2024-02-16 12:05:00,SQ 2506,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 12:15:00,SQ 2508,2024-02-15 13:58:50,18
EGLL,KSFO,San Francisco,2024-02-16 12:55:00,SQ 2520,2024-02-15 13:58:50,18
EGLL,LLBG,Tel Aviv Yafo,2024-02-16 12:35:00,LY 315,2024-02-15 13:58:50,18
EGLL,KDFW,Dallas-Fort Worth,2024-02-16 12:05:00,LY 8002,2024-02-15 13:58:50,18
EGLL,ESSA,Stockholm,2024-02-16 12:55:00,TG 6224,2024-02-15 13:58:50,18
EGLL,LPPT,Lisbon,2024-02-16 12:40:00,TP 1352,2024-02-15 13:58:50,18
EGLL,OMAA,Abu Dhabi Island and Internal Islands City,2024-02-16 12:00:00,TP 6920,2024-02-15 13:58:50,18
EGLL,HECA,Cairo,2024-02-16 12:35:00,TP 7016,2024-02-15 13:58:50,18
EGLL,OMAA,Abu Dhabi Island and Internal Islands City,2024-02-16 12:00:00,EY 19,2024-02-15 13:58:50,18
EGLL,LPPT,Lisbon,2024-02-16 12:40:00,UA 6865,2024-02-15 13:58:50,18
EGLL,HECA,Cairo,2024-02-16 12:35:00,UA 7717,2024-02-15 13:58:50,18
EGLL,EDDF,Frankfurt-am-Main,2024-02-16 12:45:00,UA 8815,2024-02-15 13:58:50,18
EGLL,KSFO,San Francisco,2024-02-16 12:00:00,UA 930,2024-02-15 13:58:50,18
EGLL,EDDL,Duesseldorf,2024-02-16 12:00:00,UA 9620,2024-02-15 13:58:50,18
EGLL,OTHH,Doha,2024-02-16 12:15:00,VA 6106,2024-02-15 13:58:50,18
EGLL,KSFO,San Francisco,2024-02-16 12:55:00,VS 20,2024-02-15 13:58:50,18
EGLL,KMIA,Miami,2024-02-16 12:05:00,VS 6,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 12:15:00,VS 8,2024-02-15 13:58:50,18
EGLL,CYYC,Calgary,2024-02-16 12:30:00,VS 8008,2024-02-15 13:58:50,18
EGLL,OTHH,Doha,2024-02-16 12:15:00,WB 1097,2024-02-15 13:58:50,18
EGLL,CYYC,Calgary,2024-02-16 12:30:00,WS 18,2024-02-15 13:58:50,18
EGLL,OTHH,Doha,2024-02-16 12:15:00,WY 6431,2024-02-15 13:58:50,18
EGLL,OMAA,Abu Dhabi Island and Internal Islands City,2024-02-16 12:00:00,XY 3019,2024-02-15 13:58:50,18
EGLL,EDDM,Munich,2024-02-16 13:00:00,A3 1604,2024-02-15 13:58:50,18
EGLL,EGCC,Manchester,2024-02-16 13:00:00,AA 6622,2024-02-15 13:58:50,18
EGLL,ENGM,Oslo,2024-02-16 13:15:00,AA 6630,2024-02-15 13:58:50,18
EGLL,LOWW,Vienna,2024-02-16 13:05:00,AA 6640,2024-02-15 13:58:50,18
EGLL,VOBL,Bangalore,2024-02-16 13:05:00,AA 6656,2024-02-15 13:58:50,18
EGLL,EGNT,Newcastle upon Tyne,2024-02-16 13:35:00,AA 6666,2024-02-15 13:58:50,18
EGLL,VOMM,Chennai,2024-02-16 13:50:00,AA 6670,2024-02-15 13:58:50,18
EGLL,EDDB,Berlin,2024-02-16 13:15:00,AA 6792,2024-02-15 13:58:50,18
EGLL,LEMD,Madrid,2024-02-16 13:30:00,AA 6803,2024-02-15 13:58:50,18
EGLL,LSGG,Geneva,2024-02-16 13:05:00,AA 6862,2024-02-15 13:58:50,18
EGLL,ESGG,Goteborg,2024-02-16 13:00:00,AA 6877,2024-02-15 13:58:50,18
EGLL,LFMN,Nice,2024-02-16 13:25:00,AA 6893,2024-02-15 13:58:50,18
EGLL,KPHX,Phoenix,2024-02-16 13:20:00,AA 6999,2024-02-15 13:58:50,18
EGLL,LEVC,Valencia,2024-02-16 13:05:00,AA 7034,2024-02-15 13:58:50,18
EGLL,EGAC,Belfast,2024-02-16 13:05:00,AA 7064,2024-02-15 13:58:50,18
EGLL,VABB,Mumbai,2024-02-16 13:45:00,AA 7082,2024-02-15 13:58:50,18
EGLL,EGPH,Edinburgh,2024-02-16 13:20:00,AA 7127,2024-02-15 13:58:50,18
EGLL,LIRF,Rome,2024-02-16 13:10:00,AA 7172,2024-02-15 13:58:50,18
EGLL,EDDL,Duesseldorf,2024-02-16 13:15:00,AA 7174,2024-02-15 13:58:50,18
EGLL,ESSA,Stockholm,2024-02-16 13:20:00,AA 7189,2024-02-15 13:58:50,18
EGLL,LPPT,Lisbon,2024-02-16 13:35:00,AA 7236,2024-02-15 13:58:50,18
EGLL,OKBK,Kuwait City,2024-02-16 13:40:00,AA 7259,2024-02-15 13:58:50,18
EGLL,EDDK,Cologne,2024-02-16 13:00:00,AA 6720,2024-02-15 13:58:50,18
EGLL,EGPE,Inverness,2024-02-16 13:45:00,AA 6741,2024-02-15 13:58:50,18
EGLL,EGPF,Glasgow,2024-02-16 13:10:00,AA 6754,2024-02-15 13:58:50,18
EGLL,EIDW,Dublin,2024-02-16 13:25:00,AA 8042,2024-02-15 13:58:50,18
EGLL,EICK,Cork,2024-02-16 13:20:00,AA 8070,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 13:30:00,AC 5354,2024-02-15 13:58:50,18
EGLL,LSZH,Zurich,2024-02-16 13:00:00,AC 6837,2024-02-15 13:58:50,18
EGLL,EICK,Cork,2024-02-16 13:20:00,AC 6914,2024-02-15 13:58:50,18
EGLL,EDDS,Stuttgart,2024-02-16 13:50:00,AC 6947,2024-02-15 13:58:50,18
EGLL,EDDH,Hamburg,2024-02-16 13:10:00,AC 6971,2024-02-15 13:58:50,18
EGLL,LFPG,Paris,2024-02-16 13:45:00,AM 6023,2024-02-15 13:58:50,18
EGLL,KPHX,Phoenix,2024-02-16 13:20:00,AY 5528,2024-02-15 13:58:50,18
EGLL,ESGG,Goteborg,2024-02-16 13:00:00,AY 5903,2024-02-15 13:58:50,18
EGLL,ENGM,Oslo,2024-02-16 13:15:00,AY 5911,2024-02-15 13:58:50,18
EGLL,ESSA,Stockholm,2024-02-16 13:20:00,AY 5927,2024-02-15 13:58:50,18
EGLL,LPPT,Lisbon,2024-02-16 13:35:00,AY 5981,2024-02-15 13:58:50,18
EGLL,VOBL,Bangalore,2024-02-16 13:05:00,BA 118,2024-02-15 13:58:50,18
EGLL,LFPG,Paris,2024-02-16 13:45:00,AF 1780,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 13:40:00,AF 9092,2024-02-15 13:58:50,18
EGLL,EGNT,Newcastle upon Tyne,2024-02-16 13:35:00,BA 1327,2024-02-15 13:58:50,18
EGLL,VABB,Mumbai,2024-02-16 13:45:00,BA 134,2024-02-15 13:58:50,18
EGLL,EGCC,Manchester,2024-02-16 13:00:00,BA 1393,2024-02-15 13:58:50,18
EGLL,EGPF,Glasgow,2024-02-16 13:10:00,BA 1499,2024-02-15 13:58:50,18
EGLL,OKBK,Kuwait City,2024-02-16 13:40:00,BA 156,2024-02-15 13:58:50,18
EGLL,EGAC,Belfast,2024-02-16 13:05:00,BA 1419,2024-02-15 13:58:50,18
EGLL,EGPH,Edinburgh,2024-02-16 13:20:00,BA 1457,2024-02-15 13:58:50,18
EGLL,EGPE,Inverness,2024-02-16 13:45:00,BA 1469,2024-02-15 13:58:50,18
EGLL,KPHX,Phoenix,2024-02-16 13:20:00,BA 288,2024-02-15 13:58:50,18
EGLL,LFMN,Nice,2024-02-16 13:25:00,BA 343,2024-02-15 13:58:50,18
EGLL,VOMM,Chennai,2024-02-16 13:50:00,BA 36,2024-02-15 13:58:50,18
EGLL,LEVC,Valencia,2024-02-16 13:05:00,BA 409,2024-02-15 13:58:50,18
EGLL,LEMG,Málaga,2024-02-16 13:55:00,BA 413,2024-02-15 13:58:50,18
EGLL,LEMD,Madrid,2024-02-16 13:30:00,BA 459,2024-02-15 13:58:50,18
EGLL,LPPT,Lisbon,2024-02-16 13:35:00,BA 501,2024-02-15 13:58:50,18
EGLL,LIRF,Rome,2024-02-16 13:10:00,BA 549,2024-02-15 13:58:50,18
EGLL,EICK,Cork,2024-02-16 13:20:00,BA 5928,2024-02-15 13:58:50,18
EGLL,EIDW,Dublin,2024-02-16 13:25:00,BA 5964,2024-02-15 13:58:50,18
EGLL,LOWW,Vienna,2024-02-16 13:05:00,BA 697,2024-02-15 13:58:50,18
EGLL,OTHH,Doha,2024-02-16 13:20:00,BA 7007,2024-02-15 13:58:50,18
EGLL,EDDB,Berlin,2024-02-16 13:15:00,BA 993,2024-02-15 13:58:50,18
EGLL,EDDK,Cologne,2024-02-16 13:00:00,BA 997,2024-02-15 13:58:50,18
EGLL,EHAM,Amsterdam,2024-02-16 13:50:00,CI 9363,2024-02-15 13:58:50,18
EGLL,ESSA,Stockholm,2024-02-16 13:20:00,CX 7108,2024-02-15 13:58:50,18
EGLL,EDDL,Duesseldorf,2024-02-16 13:15:00,CX 7158,2024-02-15 13:58:50,18
EGLL,LPPT,Lisbon,2024-02-16 13:35:00,CX 7216,2024-02-15 13:58:50,18
EGLL,LFMN,Nice,2024-02-16 13:25:00,CX 7238,2024-02-15 13:58:50,18
EGLL,EHAM,Amsterdam,2024-02-16 13:50:00,CZ 1363,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 13:40:00,DL 186,2024-02-15 13:58:50,18
EGLL,LFPG,Paris,2024-02-16 13:45:00,DL 8324,2024-02-15 13:58:50,18
EGLL,EHAM,Amsterdam,2024-02-16 13:50:00,DL 9644,2024-02-15 13:58:50,18
EGLL,EIDW,Dublin,2024-02-16 13:25:00,EI 164,2024-02-15 13:58:50,18
EGLL,EICK,Cork,2024-02-16 13:20:00,EI 712,2024-02-15 13:58:50,18
EGLL,EGAC,Belfast,2024-02-16 13:05:00,EI 8309,2024-02-15 13:58:50,18
EGLL,LSGG,Geneva,2024-02-16 13:05:00,BA 727,2024-02-15 13:58:50,18
EGLL,ENGM,Oslo,2024-02-16 13:15:00,BA 763,2024-02-15 13:58:50,18
EGLL,ESSA,Stockholm,2024-02-16 13:20:00,BA 777,2024-02-15 13:58:50,18
EGLL,EGNS,Castletown,2024-02-16 13:40:00,BA 7829,2024-02-15 13:58:50,18
EGLL,ESGG,Goteborg,2024-02-16 13:00:00,BA 791,2024-02-15 13:58:50,18
EGLL,KPHX,Phoenix,2024-02-16 13:20:00,EI 8988,2024-02-15 13:58:50,18
EGLL,EDDL,Duesseldorf,2024-02-16 13:15:00,BA 939,2024-02-15 13:58:50,18
EGLL,OMDB,Dubai,2024-02-16 13:50:00,EK 29,2024-02-15 13:58:50,18
EGLL,LFPG,Paris,2024-02-16 13:45:00,G3 5082,2024-02-15 13:58:50,18
EGLL,EHAM,Amsterdam,2024-02-16 13:50:00,G3 5516,2024-02-15 13:58:50,18
EGLL,OMDB,Dubai,2024-02-16 13:50:00,GA 8867,2024-02-15 13:58:50,18
EGLL,OKBK,Kuwait City,2024-02-16 13:40:00,IB 7369,2024-02-15 13:58:50,18
EGLL,KPHX,Phoenix,2024-02-16 13:20:00,IB 7446,2024-02-15 13:58:50,18
EGLL,LEMD,Madrid,2024-02-16 13:30:00,IB 7461,2024-02-15 13:58:50,18
EGLL,ENGM,Oslo,2024-02-16 13:15:00,IB 7493,2024-02-15 13:58:50,18
EGLL,ESSA,Stockholm,2024-02-16 13:20:00,IB 7502,2024-02-15 13:58:50,18
EGLL,ESGG,Goteborg,2024-02-16 13:00:00,IB 7510,2024-02-15 13:58:50,18
EGLL,EDDB,Berlin,2024-02-16 13:15:00,JL 7136,2024-02-15 13:58:50,18
EGLL,LIRF,Rome,2024-02-16 13:10:00,JL 7150,2024-02-15 13:58:50,18
EGLL,EDDL,Duesseldorf,2024-02-16 13:15:00,JL 7700,2024-02-15 13:58:50,18
EGLL,LEMD,Madrid,2024-02-16 13:30:00,JL 7702,2024-02-15 13:58:50,18
EGLL,ESSA,Stockholm,2024-02-16 13:20:00,JL 7716,2024-02-15 13:58:50,18
EGLL,LPPT,Lisbon,2024-02-16 13:35:00,JL 7732,2024-02-15 13:58:50,18
EGLL,LEVC,Valencia,2024-02-16 13:05:00,JL 7734,2024-02-15 13:58:50,18
EGLL,EDDK,Cologne,2024-02-16 13:00:00,JL 7744,2024-02-15 13:58:50,18
EGLL,EGNT,Newcastle upon Tyne,2024-02-16 13:35:00,JL 7748,2024-02-15 13:58:50,18
EGLL,EGPE,Inverness,2024-02-16 13:45:00,JL 7770,2024-02-15 13:58:50,18
EGLL,LOWW,Vienna,2024-02-16 13:05:00,JL 7864,2024-02-15 13:58:50,18
EGLL,ESGG,Goteborg,2024-02-16 13:00:00,JL 7880,2024-02-15 13:58:50,18
EGLL,EGNT,Newcastle upon Tyne,2024-02-16 13:35:00,IB 7541,2024-02-15 13:58:50,18
EGLL,EGPE,Inverness,2024-02-16 13:45:00,IB 7727,2024-02-15 13:58:50,18
EGLL,LEMG,Málaga,2024-02-16 13:55:00,JL 6544,2024-02-15 13:58:50,18
EGLL,EHAM,Amsterdam,2024-02-16 13:50:00,KL 1017,2024-02-15 13:58:50,18
EGLL,EGNS,Castletown,2024-02-16 13:40:00,KL 3067,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 13:40:00,KL 6133,2024-02-15 13:58:50,18
EGLL,EGPE,Inverness,2024-02-16 13:45:00,KQ 4083,2024-02-15 13:58:50,18
EGLL,OKBK,Kuwait City,2024-02-16 13:45:00,KU 101,2024-02-15 13:58:50,18
EGLL,EDDM,Munich,2024-02-16 13:00:00,LH 2474,2024-02-15 13:58:50,18
EGLL,EDDS,Stuttgart,2024-02-16 13:50:00,EW 2460,2024-02-15 13:58:50,18
EGLL,EDDH,Hamburg,2024-02-16 13:10:00,EW 7462,2024-02-15 13:58:50,18
EGLL,EDDH,Hamburg,2024-02-16 13:10:00,LH 5338,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 13:30:00,LH 9343,2024-02-15 13:58:50,18
EGLL,EGNS,Castletown,2024-02-16 13:40:00,LM 675,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 13:30:00,LX 3067,2024-02-15 13:58:50,18
EGLL,LSZH,Zurich,2024-02-16 13:00:00,LX 332,2024-02-15 13:58:50,18
EGLL,LSGG,Geneva,2024-02-16 13:40:00,LX 354,2024-02-15 13:58:50,18
EGLL,EHAM,Amsterdam,2024-02-16 13:50:00,MF 9651,2024-02-15 13:58:50,18
EGLL,EDDB,Berlin,2024-02-16 13:15:00,MH 9907,2024-02-15 13:58:50,18
EGLL,LFPG,Paris,2024-02-16 13:45:00,MK 9414,2024-02-15 13:58:50,18
EGLL,EHAM,Amsterdam,2024-02-16 13:50:00,MU 1933,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 13:30:00,NZ 9834,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 13:30:00,OS 7848,2024-02-15 13:58:50,18
EGLL,OMDB,Dubai,2024-02-16 13:50:00,QF 8029,2024-02-15 13:58:50,18
EGLL,EDDL,Duesseldorf,2024-02-16 13:15:00,QR 5892,2024-02-15 13:58:50,18
EGLL,LPPT,Lisbon,2024-02-16 13:35:00,QR 5916,2024-02-15 13:58:50,18
EGLL,EGNT,Newcastle upon Tyne,2024-02-16 13:35:00,QR 5981,2024-02-15 13:58:50,18
EGLL,EGPE,Inverness,2024-02-16 13:45:00,QR 6018,2024-02-15 13:58:50,18
EGLL,LEVC,Valencia,2024-02-16 13:05:00,QR 6293,2024-02-15 13:58:50,18
EGLL,OTHH,Doha,2024-02-16 13:20:00,QR 7,2024-02-15 13:58:50,18
EGLL,EGPF,Glasgow,2024-02-16 13:10:00,QR 9689,2024-02-15 13:58:50,18
EGLL,LFMN,Nice,2024-02-16 13:25:00,QR 9731,2024-02-15 13:58:50,18
EGLL,EGAC,Belfast,2024-02-16 13:05:00,QR 9751,2024-02-15 13:58:50,18
EGLL,LSGG,Geneva,2024-02-16 13:05:00,QR 9773,2024-02-15 13:58:50,18
EGLL,LEMG,Málaga,2024-02-16 13:55:00,QR 9788,2024-02-15 13:58:50,18
EGLL,EGCC,Manchester,2024-02-16 13:00:00,QR 9789,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 13:30:00,SN 9098,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 13:30:00,UA 923,2024-02-15 13:58:50,18
EGLL,EDDM,Munich,2024-02-16 13:00:00,UA 9440,2024-02-15 13:58:50,18
EGLL,EDDH,Hamburg,2024-02-16 13:10:00,UA 9617,2024-02-15 13:58:50,18
EGLL,EDDS,Stuttgart,2024-02-16 13:50:00,UA 9639,2024-02-15 13:58:50,18
EGLL,LSGG,Geneva,2024-02-16 13:40:00,UA 9740,2024-02-15 13:58:50,18
EGLL,LFPG,Paris,2024-02-16 13:45:00,VS 6701,2024-02-15 13:58:50,18
EGLL,EHAM,Amsterdam,2024-02-16 13:50:00,VS 6996,2024-02-15 13:58:50,18
EGLL,OTHH,Doha,2024-02-16 13:20:00,WB 1001,2024-02-15 13:58:50,18
EGLL,OTHH,Doha,2024-02-16 13:20:00,WY 6435,2024-02-15 13:58:50,18
EGLL,LTFM,Istanbul,2024-02-16 14:40:00,3U 7207,2024-02-15 13:58:50,18
EGLL,LTFM,Istanbul,2024-02-16 14:40:00,6E 4020,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 14:20:00,AA 136,2024-02-15 13:58:50,18
EGLL,LSZH,Zurich,2024-02-16 13:00:00,UA 9760,2024-02-15 13:58:50,18
EGLL,LFPG,Paris,2024-02-16 13:45:00,UU 8780,2024-02-15 13:58:50,18
EGLL,OTHH,Doha,2024-02-16 13:20:00,VA 6108,2024-02-15 13:58:50,18
EGLL,LFPG,Paris,2024-02-16 13:45:00,VN 3652,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 13:40:00,VS 4097,2024-02-15 13:58:50,18
EGLL,LHBP,Budapest,2024-02-16 14:10:00,AA 6602,2024-02-15 13:58:50,18
EGLL,LIPE,Bologna,2024-02-16 14:00:00,AA 6607,2024-02-15 13:58:50,18
EGLL,LEBL,Barcelona,2024-02-16 14:05:00,AA 6757,2024-02-15 13:58:50,18
EGLL,EKCH,Copenhagen,2024-02-16 14:00:00,AA 6762,2024-02-15 13:58:50,18
EGLL,LIMC,Milan,2024-02-16 14:15:00,AA 6789,2024-02-15 13:58:50,18
EGLL,LXGB,Gibraltar,2024-02-16 14:00:00,AA 6825,2024-02-15 13:58:50,18
EGLL,LIPZ,Venice,2024-02-16 14:10:00,AA 6838,2024-02-15 13:58:50,18
EGLL,EGPH,Edinburgh,2024-02-16 14:20:00,AA 6853,2024-02-15 13:58:50,18
EGLL,LSGG,Geneva,2024-02-16 14:10:00,AA 6864,2024-02-15 13:58:50,18
EGLL,EDDH,Hamburg,2024-02-16 14:40:00,AA 6900,2024-02-15 13:58:50,18
EGLL,CYVR,Vancouver,2024-02-16 14:35:00,AA 6915,2024-02-15 13:58:50,18
EGLL,KLAS,Las Vegas,2024-02-16 14:50:00,AA 6987,2024-02-15 13:58:50,18
EGLL,LYBE,Belgrade,2024-02-16 14:05:00,AA 7099,2024-02-15 13:58:50,18
EGLL,LSZH,Zurich,2024-02-16 14:00:00,AA 7146,2024-02-15 13:58:50,18
EGLL,EHAM,Amsterdam,2024-02-16 14:25:00,AA 7166,2024-02-15 13:58:50,18
EGLL,EPWA,Warsaw,2024-02-16 14:25:00,AA 7185,2024-02-15 13:58:50,18
EGLL,EDDM,Munich,2024-02-16 14:00:00,AA 7205,2024-02-15 13:58:50,18
EGLL,LEMD,Madrid,2024-02-16 14:15:00,AA 7252,2024-02-15 13:58:50,18
EGLL,LFLL,Lyon,2024-02-16 14:20:00,AA 7258,2024-02-15 13:58:50,18
EGLL,EIDW,Dublin,2024-02-16 14:25:00,AA 8044,2024-02-15 13:58:50,18
EGLL,LEMD,Madrid,2024-02-16 14:55:00,AA 8655,2024-02-15 13:58:50,18
EGLL,OJAI,Amman,2024-02-16 14:45:00,AA 9230,2024-02-15 13:58:50,18
EGLL,LOWW,Vienna,2024-02-16 14:05:00,AC 6191,2024-02-15 13:58:50,18
EGLL,OMAA,Abu Dhabi Island and Internal Islands City,2024-02-16 14:30:00,AC 6677,2024-02-15 13:58:50,18
EGLL,LTFM,Istanbul,2024-02-16 14:40:00,AC 6699,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 14:20:00,AS 8036,2024-02-15 13:58:50,18
EGLL,EGPF,Glasgow,2024-02-16 14:10:00,AT 5203,2024-02-15 13:58:50,18
EGLL,EDDH,Hamburg,2024-02-16 14:40:00,AT 5205,2024-02-15 13:58:50,18
EGLL,SKBO,Bogotá,2024-02-16 14:35:00,AV 120,2024-02-15 13:58:50,18
EGLL,OMAA,Abu Dhabi Island and Internal Islands City,2024-02-16 14:30:00,AV 2419,2024-02-15 13:58:50,18
EGLL,LTFM,Istanbul,2024-02-16 14:40:00,AV 6619,2024-02-15 13:58:50,18
EGLL,SBGR,São Paulo,2024-02-16 14:05:00,AY 4426,2024-02-15 13:58:50,18
EGLL,KLAS,Las Vegas,2024-02-16 14:50:00,AY 5434,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 14:20:00,AY 5784,2024-02-15 13:58:50,18
EGLL,LEBL,Barcelona,2024-02-16 14:05:00,AY 5938,2024-02-15 13:58:50,18
EGLL,DNAA,Abuja,2024-02-16 14:30:00,AY 5946,2024-02-15 13:58:50,18
EGLL,EGPF,Glasgow,2024-02-16 14:10:00,AY 5976,2024-02-15 13:58:50,18
EGLL,EKCH,Copenhagen,2024-02-16 14:00:00,AY 5987,2024-02-15 13:58:50,18
EGLL,CYVR,Vancouver,2024-02-16 14:35:00,AY 5996,2024-02-15 13:58:50,18
EGLL,OMDB,Dubai,2024-02-16 14:10:00,BA 104,2024-02-15 13:58:50,18
EGLL,EGPH,Edinburgh,2024-02-16 14:20:00,BA 1433,2024-02-15 13:58:50,18
EGLL,EGPF,Glasgow,2024-02-16 14:10:00,BA 1487,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 14:20:00,BA 1509,2024-02-15 13:58:50,18
EGLL,KLAS,Las Vegas,2024-02-16 14:50:00,BA 274,2024-02-15 13:58:50,18
EGLL,LFLL,Lyon,2024-02-16 14:20:00,BA 359,2024-02-15 13:58:50,18
EGLL,EHAM,Amsterdam,2024-02-16 14:25:00,BA 435,2024-02-15 13:58:50,18
EGLL,LEMD,Madrid,2024-02-16 14:15:00,BA 467,2024-02-15 13:58:50,18
EGLL,LEBL,Barcelona,2024-02-16 14:05:00,BA 483,2024-02-15 13:58:50,18
EGLL,LXGB,Gibraltar,2024-02-16 14:00:00,BA 491,2024-02-15 13:58:50,18
EGLL,LIPE,Bologna,2024-02-16 14:00:00,BA 541,2024-02-15 13:58:50,18
EGLL,LIMC,Milan,2024-02-16 14:15:00,BA 577,2024-02-15 13:58:50,18
EGLL,LIPZ,Venice,2024-02-16 14:10:00,BA 579,2024-02-15 13:58:50,18
EGLL,EIDW,Dublin,2024-02-16 14:25:00,BA 5966,2024-02-15 13:58:50,18
EGLL,EIKN,Charleston,2024-02-16 14:30:00,BA 5988,2024-02-15 13:58:50,18
EGLL,LOWI,Innsbruck,2024-02-16 14:40:00,BA 685,2024-02-15 13:58:50,18
EGLL,LEMD,Madrid,2024-02-16 14:55:00,BA 7066,2024-02-15 13:58:50,18
EGLL,LSZH,Zurich,2024-02-16 14:00:00,BA 713,2024-02-15 13:58:50,18
EGLL,LSGG,Geneva,2024-02-16 14:10:00,BA 729,2024-02-15 13:58:50,18
EGLL,EKCH,Copenhagen,2024-02-16 14:00:00,BA 815,2024-02-15 13:58:50,18
